DHSID,water_transport_count,ground_transport_count,air_transport_count,all_transport_count
MR202000000140,0.0,0.0,0.0,0.0
MR202000000141,0.0,0.0,0.0,0.0
MR202000000142,0.0,0.0,0.0,0.0
MR202000000143,0.0,0.0,0.0,0.0
MR202000000144,0.0,0.0,0.0,0.0
MR202000000145,0.0,0.0,0.0,0.0
MR202000000146,0.0,0.0,0.0,0.0
MR202000000147,0.0,0.0,0.0,0.0
MR202000000148,0.0,0.0,0.0,0.0
MR202000000149,0.0,0.0,0.0,0.0
MR202000000150,0.0,0.0,0.0,0.0
MR202000000151,0.0,0.0,0.0,0.0
MR202000000152,0.0,0.0,0.0,0.0
MR202000000153,0.0,0.0,0.0,0.0
MR202000000154,0.0,0.0,0.0,0.0
MR202000000155,0.0,0.0,0.0,0.0
MR202000000156,0.0,0.0,0.0,0.0
MR202000000157,0.0,0.0,0.0,0.0
MR202000000158,0.0,0.0,0.0,0.0
MR202000000159,0.0,0.0,0.0,0.0
MR202000000160,0.0,0.0,0.0,0.0
MR202000000161,0.0,0.0,0.0,0.0
MR202000000162,0.0,0.0,0.0,0.0
MR202000000163,0.0,0.0,0.0,0.0
MR202000000164,0.0,0.0,0.0,0.0
MR202000000165,0.0,0.0,0.0,0.0
MR202000000166,0.0,0.0,0.0,0.0
MR202000000167,0.0,0.0,0.0,0.0
MR202000000168,0.0,0.0,0.0,0.0
MR202000000169,0.0,0.0,0.0,0.0
MR202000000170,0.0,0.0,0.0,0.0
MR202000000171,0.0,0.0,0.0,0.0
MR202000000172,0.0,0.0,0.0,0.0
MR202000000173,0.0,0.0,0.0,0.0
MR202000000174,0.0,0.0,0.0,0.0
MR202000000175,0.0,0.0,0.0,0.0
MR202000000176,0.0,0.0,0.0,0.0
MR202000000177,0.0,0.0,0.0,0.0
MR202000000178,0.0,0.0,0.0,0.0
MR202000000179,0.0,0.0,0.0,0.0
MR202000000180,0.0,0.0,0.0,0.0
MR202000000181,0.0,0.0,0.0,0.0
MR202000000182,0.0,0.0,0.0,0.0
MR202000000183,0.0,0.0,0.0,0.0
MR202000000184,0.0,0.0,0.0,0.0
MR202000000185,0.0,0.0,0.0,0.0
MR202000000186,0.0,0.0,0.0,0.0
MR202000000187,0.0,0.0,0.0,0.0
MR202000000188,0.0,0.0,0.0,0.0
MR202000000189,0.0,0.0,0.0,0.0
MR202000000190,0.0,0.0,0.0,0.0
MR202000000191,0.0,0.0,0.0,0.0
MR202000000192,0.0,0.0,0.0,0.0
MR202000000193,0.0,0.0,0.0,0.0
MR202000000194,0.0,0.0,0.0,0.0
MR202000000195,0.0,0.0,0.0,0.0
MR202000000196,0.0,0.0,0.0,0.0
MR202000000197,0.0,0.0,0.0,0.0
MR202000000198,0.0,0.0,0.0,0.0
MR202000000199,0.0,0.0,0.0,0.0
MR202000000200,0.0,0.0,0.0,0.0
MR202000000201,0.0,0.0,0.0,0.0
MR202000000202,0.0,0.0,0.0,0.0
MR202000000203,0.0,0.0,0.0,0.0
MR202000000204,0.0,0.0,0.0,0.0
MR202000000205,0.0,0.0,0.0,0.0
MR202000000206,0.0,0.0,0.0,0.0
MR202000000207,0.0,0.0,0.0,0.0
MR202000000208,0.0,0.0,0.0,0.0
MR202000000209,0.0,0.0,0.0,0.0
MR202000000210,0.0,0.0,0.0,0.0
MR202000000211,0.0,0.0,0.0,0.0
MR202000000212,0.0,0.0,0.0,0.0
MR202000000213,0.0,0.0,0.0,0.0
MR202000000214,0.0,0.0,0.0,0.0
MR202000000215,0.0,0.0,0.0,0.0
MR202000000216,0.0,0.0,0.0,0.0
MR202000000217,0.0,0.0,0.0,0.0
MR202000000218,0.0,0.0,0.0,0.0
MR202000000219,0.0,0.0,0.0,0.0
MR202000000220,0.0,0.0,0.0,0.0
MR202000000221,0.0,0.0,0.0,0.0
MR202000000222,0.0,0.0,0.0,0.0
MR202000000223,0.0,0.0,0.0,0.0
MR202000000224,0.0,0.0,0.0,0.0
MR202000000225,0.0,0.0,0.0,0.0
MR202000000226,0.0,0.0,0.0,0.0
MR202000000227,0.0,0.0,0.0,0.0
MR202000000228,0.0,0.0,0.0,0.0
MR202000000229,0.0,0.0,0.0,0.0
MR202000000230,0.0,0.0,0.0,0.0
MR202000000231,0.0,0.0,0.0,0.0
MR202000000232,0.0,0.0,0.0,0.0
MR202000000233,0.0,0.0,0.0,0.0
MR202000000234,0.0,0.0,0.0,0.0
MR202000000235,0.0,0.0,0.0,0.0
MR202000000236,0.0,0.0,0.0,0.0
MR202000000237,0.0,0.0,0.0,0.0
MR202000000238,0.0,0.0,0.0,0.0
MR202000000239,0.0,0.0,0.0,0.0
MR202000000240,0.0,0.0,0.0,0.0
MR202000000241,0.0,0.0,0.0,0.0
MR202000000242,0.0,0.0,0.0,0.0
MR202000000243,0.0,0.0,0.0,0.0
MR202000000244,0.0,0.0,0.0,0.0
MR202000000245,0.0,0.0,0.0,0.0
MR202000000246,0.0,0.0,0.0,0.0
MR202000000247,0.0,0.0,0.0,0.0
MR202000000248,0.0,0.0,0.0,0.0
MR202000000249,0.0,0.0,0.0,0.0
MR202000000250,0.0,0.0,0.0,0.0
MR202000000251,0.0,0.0,0.0,0.0
MR202000000252,0.0,0.0,0.0,0.0
MR202000000253,0.0,0.0,0.0,0.0
MR202000000254,0.0,0.0,0.0,0.0
MR202000000255,0.0,0.0,0.0,0.0
MR202000000256,0.0,0.0,0.0,0.0
MR202000000257,0.0,0.0,0.0,0.0
MR202000000258,0.0,0.0,0.0,0.0
MR202000000259,0.0,0.0,0.0,0.0
MR202000000260,0.0,0.0,0.0,0.0
MR202000000261,0.0,0.0,0.0,0.0
MR202000000262,0.0,0.0,0.0,0.0
MR202000000263,0.0,0.0,0.0,0.0
MR202000000264,0.0,0.0,0.0,0.0
MR202000000265,0.0,0.0,0.0,0.0
MR202000000266,0.0,0.0,0.0,0.0
MR202000000267,0.0,0.0,0.0,0.0
MR202000000268,0.0,0.0,0.0,0.0
MR202000000269,0.0,0.0,0.0,0.0
MR202000000270,0.0,0.0,0.0,0.0
MR202000000271,0.0,0.0,0.0,0.0
MR202000000272,0.0,0.0,0.0,0.0
MR202000000273,0.0,0.0,0.0,0.0
MR202000000274,0.0,0.0,0.0,0.0
MR202000000275,0.0,0.0,0.0,0.0
MR202000000276,0.0,0.0,0.0,0.0
MR202000000277,0.0,0.0,0.0,0.0
MR202000000278,0.0,0.0,0.0,0.0
MR202000000279,0.0,0.0,0.0,0.0
MR202000000280,0.0,0.0,0.0,0.0
MR202000000281,0.0,0.0,0.0,0.0
MR202000000282,0.0,0.0,0.0,0.0
MR202000000283,0.0,0.0,0.0,0.0
MR202000000284,0.0,0.0,0.0,0.0
MR202000000285,0.0,0.0,0.0,0.0
MR202000000286,0.0,0.0,0.0,0.0
MR202000000287,0.0,0.0,0.0,0.0
MR202000000288,0.0,0.0,0.0,0.0
MR202000000289,0.0,0.0,0.0,0.0
MR202000000290,0.0,0.0,2.0,2.0
MR202000000291,0.0,0.0,0.0,0.0
MR202000000292,0.0,0.0,0.0,0.0
MR202000000293,0.0,0.0,1.0,1.0
MR202000000294,0.0,0.0,1.0,1.0
MR202000000295,0.0,0.0,0.0,0.0
MR202000000296,0.0,0.0,0.0,0.0
MR202000000297,0.0,0.0,0.0,0.0
MR202000000298,0.0,0.0,0.0,0.0
MR202000000299,0.0,0.0,0.0,0.0
MR202000000300,0.0,0.0,0.0,0.0
MR202000000301,0.0,0.0,0.0,0.0
MR202000000302,0.0,0.0,2.0,2.0
MR202000000303,0.0,0.0,2.0,2.0
MR202000000304,0.0,0.0,0.0,0.0
MR202000000305,0.0,0.0,0.0,0.0
MR202000000306,0.0,0.0,0.0,0.0
MR202000000307,0.0,0.0,0.0,0.0
MR202000000308,0.0,0.0,0.0,0.0
MR202000000309,0.0,0.0,0.0,0.0
MR202000000310,0.0,0.0,0.0,0.0
MR202000000311,0.0,0.0,0.0,0.0
MR202000000312,0.0,0.0,2.0,2.0
MR202000000313,0.0,0.0,0.0,0.0
MR202000000314,0.0,0.0,0.0,0.0
MR202000000315,0.0,0.0,0.0,0.0
MR202000000316,0.0,0.0,2.0,2.0
MR202000000317,0.0,0.0,0.0,0.0
MR202000000318,0.0,0.0,2.0,2.0
MR202000000319,0.0,0.0,0.0,0.0
MR202000000320,0.0,0.0,0.0,0.0
MR202000000321,0.0,0.0,0.0,0.0
MR202000000322,0.0,0.0,0.0,0.0
MR202000000323,0.0,0.0,0.0,0.0
MR202000000324,0.0,0.0,0.0,0.0
MR202000000325,0.0,0.0,0.0,0.0
MR202000000326,0.0,0.0,0.0,0.0
MR202000000327,0.0,0.0,0.0,0.0
MR202000000328,0.0,0.0,0.0,0.0
MR202000000329,0.0,0.0,0.0,0.0
MR202000000330,0.0,0.0,0.0,0.0
MR202000000331,0.0,0.0,0.0,0.0
MR202000000332,0.0,0.0,0.0,0.0
MR202000000333,0.0,0.0,0.0,0.0
MR202000000334,0.0,0.0,0.0,0.0
MR202000000335,0.0,0.0,0.0,0.0
MR202000000336,0.0,0.0,0.0,0.0
MR202000000337,2.0,0.0,2.0,4.0
MR202000000338,0.0,0.0,2.0,2.0
MR202000000339,1.0,0.0,2.0,3.0
MR202000000340,0.0,0.0,2.0,2.0
MR202000000341,0.0,0.0,2.0,2.0
MR202000000342,2.0,0.0,2.0,4.0
MR202000000343,2.0,0.0,2.0,4.0
MR202000000344,2.0,0.0,2.0,4.0
MR202000000345,2.0,0.0,2.0,4.0
MR202000000346,2.0,0.0,2.0,4.0
MR202000000347,2.0,0.0,2.0,4.0
MR202000000348,2.0,0.0,2.0,4.0
MR202000000349,2.0,0.0,2.0,4.0
MR202000000350,0.0,0.0,1.0,1.0
MR202000000351,2.0,0.0,2.0,4.0
MR202000000352,2.0,0.0,2.0,4.0
MR202000000353,1.0,0.0,2.0,3.0
MR202000000354,2.0,0.0,2.0,4.0
MR202000000355,2.0,0.0,2.0,4.0
MR202000000356,2.0,0.0,2.0,4.0
MR202000000357,2.0,0.0,2.0,4.0
MR202000000358,4.0,0.0,0.0,4.0
MR202000000359,2.0,0.0,0.0,2.0
MR202000000360,4.0,0.0,0.0,4.0
MR202000000361,2.0,0.0,0.0,2.0
MR202000000362,2.0,0.0,0.0,2.0
MR202000000363,0.0,0.0,0.0,0.0
MR202000000364,0.0,0.0,0.0,0.0
MR202000000365,0.0,0.0,0.0,0.0
MR202000000366,0.0,0.0,0.0,0.0
MR202000000367,0.0,0.0,0.0,0.0
MR202000000368,0.0,0.0,0.0,0.0
MR202000000369,0.0,0.0,0.0,0.0
MR202000000370,0.0,0.0,0.0,0.0
MR202000000371,0.0,0.0,0.0,0.0
MR202000000372,0.0,0.0,0.0,0.0
MR202000000373,0.0,0.0,0.0,0.0
MR202000000374,0.0,0.0,0.0,0.0
MR202000000375,0.0,0.0,0.0,0.0
MR202000000376,0.0,0.0,0.0,0.0
MR202000000377,0.0,0.0,0.0,0.0
MR202000000378,0.0,0.0,0.0,0.0
MR202000000379,0.0,0.0,0.0,0.0
MR202000000380,0.0,0.0,0.0,0.0
MR202000000381,0.0,0.0,0.0,0.0
MR202000000382,0.0,0.0,0.0,0.0
MR202000000383,0.0,0.0,0.0,0.0
MR202000000384,0.0,0.0,0.0,0.0
MR202000000385,0.0,0.0,0.0,0.0
MR202000000386,0.0,0.0,0.0,0.0
MR202000000387,0.0,0.0,0.0,0.0
MR202000000388,0.0,0.0,0.0,0.0
MR202000000389,2.0,0.0,0.0,2.0
MR202000000390,0.0,0.0,0.0,0.0
MR202000000391,0.0,0.0,0.0,0.0
MR202000000392,0.0,0.0,0.0,0.0
MR202000000393,0.0,0.0,0.0,0.0
MR202000000394,0.0,0.0,0.0,0.0
MR202000000395,0.0,0.0,0.0,0.0
MR202000000396,0.0,0.0,0.0,0.0
MR202000000397,0.0,0.0,0.0,0.0
MR202000000398,0.0,0.0,0.0,0.0
MR202000000399,0.0,0.0,0.0,0.0
MR202000000400,0.0,0.0,0.0,0.0
MR202000000401,0.0,0.0,0.0,0.0
MR202000000402,0.0,0.0,0.0,0.0
MR202000000403,0.0,0.0,0.0,0.0
MR202000000404,0.0,0.0,0.0,0.0
MR202000000405,0.0,0.0,0.0,0.0
MR202000000406,0.0,0.0,0.0,0.0
MR202000000407,0.0,0.0,0.0,0.0
MR202000000408,0.0,0.0,0.0,0.0
MR202000000409,0.0,0.0,0.0,0.0
MR202000000410,0.0,0.0,0.0,0.0
MR202000000411,0.0,0.0,0.0,0.0
MR202000000412,0.0,0.0,0.0,0.0
MR202000000413,0.0,0.0,0.0,0.0
MR202000000414,0.0,0.0,0.0,0.0
MR202000000415,0.0,0.0,0.0,0.0
MR202000000416,0.0,0.0,0.0,0.0
MR202000000417,0.0,0.0,0.0,0.0
MR202000000418,0.0,0.0,0.0,0.0
MR202000000419,0.0,0.0,0.0,0.0
MR202000000420,0.0,0.0,0.0,0.0
MR202000000421,0.0,0.0,0.0,0.0
MR202000000422,0.0,0.0,0.0,0.0
MR202000000423,0.0,0.0,0.0,0.0
MR202000000424,0.0,0.0,0.0,0.0
MR202000000425,0.0,0.0,0.0,0.0
MR202000000426,0.0,0.0,0.0,0.0
MR202000000427,0.0,0.0,0.0,0.0
MR202000000428,0.0,0.0,0.0,0.0
MR202000000429,0.0,0.0,0.0,0.0
MR202000000430,0.0,0.0,0.0,0.0
MR202000000431,0.0,0.0,0.0,0.0
MR202000000432,0.0,0.0,0.0,0.0
MR202000000433,0.0,1.0,0.0,1.0
MR202000000434,0.0,1.0,0.0,1.0
MR202000000435,0.0,1.0,0.0,1.0
MR202000000436,0.0,1.0,0.0,1.0
MR202000000437,0.0,1.0,0.0,1.0
MR202000000438,0.0,0.0,0.0,0.0
MR202000000439,0.0,1.0,0.0,1.0
MR202000000440,0.0,1.0,0.0,1.0
MR202000000441,0.0,1.0,0.0,1.0
MR202000000442,0.0,0.0,0.0,0.0
MR202000000443,0.0,1.0,0.0,1.0
MR202000000444,0.0,1.0,0.0,1.0
MR202000000445,0.0,0.0,0.0,0.0
MR202000000446,0.0,0.0,0.0,0.0
MR202000000447,0.0,0.0,0.0,0.0
MR202000000448,0.0,0.0,0.0,0.0
MR202000000449,0.0,0.0,0.0,0.0
MR202000000450,0.0,0.0,0.0,0.0
MR202000000451,0.0,0.0,0.0,0.0
MR202000000452,0.0,0.0,0.0,0.0
MR202000000453,0.0,0.0,0.0,0.0
MR202000000454,0.0,0.0,0.0,0.0
MR202000000455,0.0,0.0,0.0,0.0
MR202000000456,0.0,0.0,0.0,0.0
MR202000000457,0.0,0.0,0.0,0.0
MR202000000458,0.0,0.0,0.0,0.0
MR202000000459,0.0,0.0,0.0,0.0
MR202000000460,0.0,0.0,0.0,0.0
MR202000000461,0.0,0.0,0.0,0.0
MR202000000462,0.0,0.0,0.0,0.0
MR202000000463,0.0,0.0,0.0,0.0
MR202000000464,0.0,0.0,0.0,0.0
MR202000000465,0.0,0.0,0.0,0.0
MR202000000466,0.0,0.0,0.0,0.0
MR202000000467,0.0,0.0,0.0,0.0
MR202000000468,0.0,0.0,0.0,0.0
MR202000000469,0.0,0.0,0.0,0.0
MR202000000470,0.0,0.0,0.0,0.0
MR202000000471,0.0,0.0,0.0,0.0
MR202000000472,0.0,0.0,0.0,0.0
MR202000000473,0.0,0.0,0.0,0.0
MR202000000474,0.0,0.0,0.0,0.0
MR202000000475,0.0,0.0,0.0,0.0
MR202000000476,0.0,0.0,0.0,0.0
MR202000000477,0.0,0.0,0.0,0.0
MR202000000478,0.0,0.0,0.0,0.0
MR202000000479,0.0,0.0,0.0,0.0
MR202000000480,0.0,0.0,0.0,0.0
MR202000000481,0.0,0.0,0.0,0.0
MR202000000482,0.0,0.0,0.0,0.0
MR202000000483,0.0,0.0,0.0,0.0
MR202000000484,0.0,0.0,0.0,0.0
MR202000000485,0.0,0.0,0.0,0.0
MR202000000486,0.0,0.0,0.0,0.0
MR202000000487,0.0,0.0,0.0,0.0
MR202000000488,1.0,0.0,0.0,1.0
MR202000000489,0.0,0.0,0.0,0.0
MR202000000490,0.0,0.0,0.0,0.0
MR202000000491,0.0,0.0,0.0,0.0
MR202000000492,0.0,0.0,0.0,0.0
MR202000000493,0.0,0.0,0.0,0.0
MR202000000494,0.0,0.0,0.0,0.0
MR202000000495,0.0,0.0,0.0,0.0
MR202000000496,1.0,2.0,0.0,3.0
MR202000000497,0.0,0.0,0.0,0.0
MR202000000498,0.0,0.0,0.0,0.0
MR202000000499,0.0,0.0,0.0,0.0
MR202000000500,0.0,0.0,0.0,0.0
MR202000000501,0.0,0.0,0.0,0.0
MR202000000502,0.0,0.0,0.0,0.0
MR202000000503,0.0,0.0,0.0,0.0
MR202000000504,0.0,0.0,0.0,0.0
MR202000000505,0.0,0.0,0.0,0.0
MR202000000506,0.0,1.0,0.0,1.0
MR202000000507,0.0,1.0,0.0,1.0
MR202000000508,0.0,0.0,0.0,0.0
MR202000000509,0.0,0.0,0.0,0.0
MR202000000510,0.0,0.0,0.0,0.0
MR202000000511,0.0,0.0,0.0,0.0
MR202000000512,0.0,0.0,0.0,0.0
MR202000000513,0.0,0.0,0.0,0.0
MR202000000514,0.0,1.0,0.0,1.0
MR202000000515,0.0,1.0,0.0,1.0
MR202000000516,0.0,1.0,0.0,1.0
MR202000000517,0.0,0.0,0.0,0.0
MR202000000518,0.0,0.0,0.0,0.0
MR202000000519,0.0,0.0,0.0,0.0
MR202000000520,0.0,0.0,0.0,0.0
MR202000000521,0.0,0.0,0.0,0.0
MR202000000522,0.0,0.0,0.0,0.0
MR202000000523,0.0,0.0,0.0,0.0
MR202000000524,0.0,0.0,0.0,0.0
MR202000000525,0.0,0.0,0.0,0.0
MR202000000526,0.0,0.0,0.0,0.0
MR202000000527,2.0,1.0,0.0,3.0
MR202000000528,2.0,1.0,0.0,3.0
MR202000000529,1.0,0.0,0.0,1.0
MR202000000530,2.0,0.0,0.0,2.0
MR202000000531,0.0,0.0,0.0,0.0
MR202000000532,2.0,1.0,0.0,3.0
MR202000000533,2.0,1.0,0.0,3.0
MR202000000534,2.0,0.0,0.0,2.0
MR202000000535,0.0,0.0,0.0,0.0
MR202000000536,0.0,0.0,0.0,0.0
MR202000000537,0.0,0.0,0.0,0.0
MR202000000538,0.0,0.0,0.0,0.0
MR202000000539,0.0,0.0,0.0,0.0
MR202000000540,0.0,0.0,0.0,0.0
MR202000000541,0.0,0.0,0.0,0.0
MR202000000542,0.0,0.0,0.0,0.0
MR202000000543,0.0,0.0,0.0,0.0
MR202000000544,0.0,0.0,0.0,0.0
MR202000000545,0.0,0.0,0.0,0.0
MR202000000546,0.0,0.0,0.0,0.0
MR202000000547,0.0,0.0,0.0,0.0
MR202000000548,0.0,0.0,0.0,0.0
MR202000000549,0.0,0.0,0.0,0.0
MR202000000550,0.0,0.0,0.0,0.0
MR202000000551,0.0,0.0,0.0,0.0
MR202000000552,0.0,0.0,0.0,0.0
MR202000000553,0.0,0.0,0.0,0.0
MR202000000554,0.0,0.0,0.0,0.0
MR202000000555,0.0,0.0,0.0,0.0
MR202000000556,0.0,0.0,0.0,0.0
MR202000000557,0.0,0.0,0.0,0.0
MR202000000558,0.0,0.0,0.0,0.0
MR202000000559,0.0,0.0,0.0,0.0
MR202000000560,0.0,0.0,0.0,0.0
MR202000000562,0.0,0.0,0.0,0.0
MR202000000563,0.0,0.0,0.0,0.0
MR202000000564,0.0,0.0,0.0,0.0
MR202000000565,0.0,0.0,0.0,0.0
MR202000000566,0.0,0.0,0.0,0.0
MR202000000567,0.0,0.0,0.0,0.0
MR202000000568,0.0,0.0,0.0,0.0
MR202000000569,0.0,0.0,0.0,0.0
MR202000000570,0.0,0.0,0.0,0.0
MR202000000571,0.0,0.0,0.0,0.0
MR202000000572,0.0,0.0,0.0,0.0
MR202000000573,0.0,0.0,0.0,0.0
MR202000000574,0.0,0.0,0.0,0.0
MR202000000575,0.0,0.0,0.0,0.0
MR202000000576,0.0,0.0,0.0,0.0
MR202000000577,0.0,0.0,0.0,0.0
MR202000000578,0.0,0.0,0.0,0.0
MR202000000579,0.0,0.0,0.0,0.0
MR202000000580,0.0,0.0,0.0,0.0
MR202000000581,0.0,0.0,0.0,0.0
MR202000000582,0.0,0.0,0.0,0.0
MR202000000583,0.0,0.0,0.0,0.0
MR202000000584,0.0,0.0,0.0,0.0
MR202000000585,0.0,0.0,0.0,0.0
MR202000000586,0.0,0.0,0.0,0.0
MR202000000587,0.0,0.0,0.0,0.0
MR202000000588,0.0,0.0,0.0,0.0
MR202000000589,0.0,0.0,0.0,0.0
MR202000000590,0.0,0.0,0.0,0.0
MR202000000591,0.0,0.0,0.0,0.0
MR202000000592,0.0,0.0,0.0,0.0
MR202000000593,0.0,0.0,0.0,0.0
MR202000000594,0.0,0.0,0.0,0.0
MR202000000595,0.0,0.0,0.0,0.0
MR202000000596,0.0,0.0,0.0,0.0
MR202000000597,0.0,0.0,0.0,0.0
MR202000000598,0.0,0.0,0.0,0.0
MR202000000599,0.0,0.0,0.0,0.0
MR202000000600,0.0,0.0,0.0,0.0
MR202000000601,0.0,0.0,0.0,0.0
MR202000000602,0.0,0.0,0.0,0.0
MR202000000603,0.0,0.0,0.0,0.0
MR202000000604,0.0,0.0,0.0,0.0
MR202000000605,0.0,0.0,0.0,0.0
MR202000000606,0.0,0.0,0.0,0.0
MR202000000607,0.0,0.0,0.0,0.0
MR202000000608,0.0,0.0,0.0,0.0
